"Accuracy","KERF_Sum","KERF_Multi","KERF_Duration","Age","Sex","Scanner","Medication_Load"
-0.0216887504113914,2.55075330768418,3.87535838672015,-0.206233787889636,3.25901085172848,-0.310246028515786,-0.191569899708277,2.39771063412499
-0.0704878780919429,-0.657869282886514,2.05621310955979,3.35671231703203,-1.57375541988335,1.02321145250024,-0.145645164702559,-1.31676047631407
-0.0636397187098836,-0.264429418482846,-0.308469817971899,2.88326104283104,1.47522865555775,-2.12709130418993,-0.268978197981056,-1.78055693877022
-0.0660994266914086,-0.955885900702712,-0.668105882852534,0.620223845296462,2.49601413957786,-0.703459459598002,-0.281604664063599,-1.87773981511575
-0.0276370103021268,-0.290219445371643,-0.647977970580744,-0.44162942683061,15.1903388758449,0.312502079084055,-0.213628621817687,-2.02879498771948
-0.101238459795268,-1.65164276589655,-1.42801946228445,-1.13205334683874,-2.58631301420384,-1.60460648800762,-0.443252343700257,-0.678399683668868
-0.0858013106654842,-0.817782533671569,-2.32107044495622,-0.0701946133082744,-2.90977413506445,0.308993809156099,-0.328920597103102,-0.46207031225823
-0.0481123136052266,0.335009621091959,-0.145152111202234,-2.91468416474299,8.96933196258827,-0.869729881328358,-0.243019721354528,-2.34813862385642
-0.0450010006528745,-1.77868681680802,-0.647268772834557,1.7880233627202,5.6771236384309,-0.512165642017869,1.07582566645903,3.88480786187902
-0.0414345084107139,1.36921141134064,1.41157574914428,0.629777606308784,4.10388386200493,-0.169403915826457,-0.393939853425956,0.368435250713664
-0.102883128706604,-0.747945057481062,-2.63043679454094,-0.303552375906716,-2.56330671297823,-2.00531607426315,-0.186772908199191,0.198007141059627
0.0769195090145887,0.852429249452308,31.1343235405059,0.0989616783595088,-0.811751130499456,-1.02295595836479,0.0074430130703547,-2.51265323934208
-0.10345739978938,-3.51580341563582,-1.49595114062844,1.51999451958899,1.13016102340949,-1.1229861772295,-0.679468757264584,-2.20826611116533
-0.0736237071224182,-0.61380446217221,-1.04511982735451,-2.15295427677845,1.48989307189053,-1.72242031487141,-0.112197865506214,6.51446463952678
-0.0927422654407251,-1.88997012549415,-0.302199413994596,-2.3568026098878,-0.534438879393393,0.624713161765556,-0.35839347038307,0.584191636873722
-0.00931258473746066,1.9241432722406,3.38166693612731,6.06943506023804,-1.92231603737949,-1.11416132534233,0.773519035123399,-0.655259429058527
-0.132352245486743,-3.82119886661804,-2.36394129311667,-4.21251854720703,0.256724758160454,-1.55608904222606,-0.154716135402797,-1.1457817916304
0.0290607466693039,5.88829548314535,-0.483037105030268,2.44302056229569,11.3016865255199,-1.35388382119854,-0.127420610882645,6.84121332026671
-0.0487775891982929,-1.03462810380443,0.517839826543169,2.1330061249798,-0.219233950268922,-0.725795710056482,-0.270034236123444,0.043447912730496
-0.0795761537607846,-0.905283131857729,-1.11239877619075,0.00706111720646405,-0.363165951614048,0.389799842415346,-0.719146088604729,0.628366957799797
-0.0774007389077176,-0.500254241212562,0.926173088333563,-2.63865416208676,-0.977109853949373,1.49677377559546,-0.256553866331625,-1.812498054222
-0.0316248675504551,-1.10908944848673,4.76395074073185,1.21553660163639,3.61978836374757,-0.816853719127027,-0.178539635764391,0.76803880406457
-0.0683514989983673,-0.125808805783326,-0.982286022254878,0.644778627182435,-0.324480645281929,0.728331787351967,-0.439196087577847,0.551394289101636
-0.0732435573017152,-0.722490831289477,1.2373160607307,-0.747243341644484,-2.23951028998484,1.63484262537419,0.492441106143237,-0.780922347676079
-0.113868284814483,0.0430987745493984,0.950043501935381,-2.12468849803416,-1.46002835194931,-2.16956657156686,-0.345930103318841,-2.70822831654835
-0.02487548937868,0.20122646602947,0.787620675715013,3.444062946068,-1.28657931360014,1.54565407094511,-0.0872655762869745,-0.3049786298767
-0.0338049043918611,-1.7735968543115,-0.979818515526703,3.27265873042856,-2.07634310619243,5.04303670423377,-0.276123928535334,4.25235837263367
-0.0604830733600632,-1.09132538632605,-0.166566749427946,0.893483821591079,5.41069321602706,-0.0782228815261957,-0.717963229168474,-1.5003948947858
-0.101182789006357,-0.347498715789313,-2.48365307005934,-2.57849410147097,-2.59757856533052,-0.563996612296924,-0.552322870749531,0.305565933274343
-0.0730823993653889,-0.232019655381446,0.979879465597806,-2.33729552287698,-1.7761961671362,2.69367804790593,-0.536066161948311,-0.0555145605862666
-0.0156243425691409,-0.483767970501796,11.224013490299,-2.03201143959785,1.87631567361147,-1.31249084128926,-0.302016158481879,-0.0253682443994288
-0.139434582374603,-2.48137259774878,-2.39855730724075,-1.6364585495892,-2.72593926619305,-2.52874819560142,-0.306223903754436,-2.66497625624414
-0.0203258365412335,5.37860106837997,3.02454499752009,2.04468184625729,0.700354070328443,-1.56470959910545,-0.266079158114658,2.55742740195948
-0.0969086588731853,-0.58908153498762,-0.19523543482916,-1.39205555841772,-1.48629074515743,-0.943014103721133,-0.403433396689594,0.0260826891504754
-0.0462668076596133,0.211565574462755,0.304605447942845,5.51024613127869,-1.77013728478894,-0.457792608972319,-0.690214251178029,-1.36525576030715
-0.123945659189232,-2.26341792362583,-1.35703259440302,-2.25002284104823,-2.01912263639895,-2.30273453583488,-0.201789276247901,-0.790173591077732
-0.102918040056475,-0.718124485915713,-1.15236465922015,-2.27405563409046,-1.99732145604835,-1.68795198218512,-1.04274155797735,2.05239277922696
-0.0502547717736674,-0.684036113662909,1.46078029898299,-0.0741449199232214,-3.18701391840168,3.51473428329602,3.9291087272217,-0.574272018026213
-0.0118126280356523,0.100097892579096,0.349439382556388,6.22824239106293,2.13885209014479,-0.114099501537742,-0.116340180861699,6.26740276601521
-0.0835228500996299,-0.484283023969002,-1.45089555578799,0.4933722818104,-0.711624622288765,-2.41212076397482,0.354345707764138,0.587468679746779
-0.0232487674133184,0.390345011999414,-0.974118659555374,-0.155723985379913,0.754844640097278,2.36575160479279,0.307903376785824,-0.804329154913408
0.0172771078069585,4.79795357991672,3.08623283235227,-0.197562051409231,5.26557799640291,0.0244229066783611,-0.374515918488346,8.79953991998307
-0.0493017661648825,2.31391757468613,-0.0935202456374473,3.03560961700863,-1.23700774365691,0.725567280608822,1.33349554214219,-1.24463169819008
-0.0667057421466291,-1.30136451110623,3.7706061796532,-0.89822543635779,0.676293592042178,-0.562995152982078,-0.208469704094344,0.160115937140053
-0.0824217476193516,1.22434465694065,1.39231857435771,-1.53107831256942,-0.300189774161364,-2.40388050177899,-0.242331356599111,-2.67757020484368
-0.100278600207999,-2.37428704108582,-1.33785412667139,1.34188225014509,-4.06648434304721,-0.95581317271844,-0.535147228315183,-1.27173665977883
-0.0673317160879785,-0.329979747442501,0.529905611234991,-1.77314244197971,2.70483560344684,1.29984538261923,-0.242232864090426,-0.243010290764976
-0.108986821169386,-1.77102551891921,-0.519221841793706,-2.21893452443076,-1.38378974437223,-1.82470135776626,-2.01318520824888,-1.00105614605008
-0.0557278448969138,-1.85173033641122,-0.0500880319496216,0.881705538174587,6.12090418577197,0.713691110506559,-0.126647873409271,-1.08864183268048
0.0140850747465224,-1.22333019937588,-0.737829580622771,-1.97940417282984,17.7226528932089,-0.268173653244025,0.0213279508381589,6.97709638562895
0.0119504640479005,4.86728490962372,0.122739617434212,3.62317367132734,5.32394698190147,3.97357258142221,-0.472251600454545,5.76856290983279
-0.00484600718470629,3.23607712387743,2.2996453686608,1.02032245962586,2.02733895872593,-0.900249268201577,0.00157609821394111,4.58139748641258
-0.0952080909305673,-0.735742617268431,-0.99088200064465,-1.83726850738038,3.20064682436078,-0.322648525669536,-0.959136806397939,-2.58318537393316
-0.0735944092752348,-0.116935263967477,2.50175400719967,0.502176622025965,-3.80428256946037,2.71494032426366,-0.403119576281125,3.97159569585913
-0.102175357406862,-1.23595734964305,-1.58584619656702,-2.30986421028674,0.666764840755621,-0.696733836932079,-0.154771009055665,-1.9110907482911
-0.0568273540122004,0.37823543877694,1.75890250285495,-0.318272927898852,1.65650089104689,0.180459088886606,-0.604557684289667,-0.466749160697789
-0.0404179721883737,-1.38536447196526,-0.644341146941027,-0.570391495930665,-2.22623993563467,4.62570585591649,3.23117102509597,-1.78198815588442
-0.107977573344709,-1.6995052662861,-0.774115869960172,0.614083395452875,-3.96033666802745,-1.5238424437845,1.00968434176446,-2.21161293270056
-0.064477724245998,2.15832155522131,0.987014889045639,-1.85345667932175,-1.72298418950675,1.25446411248894,-0.0954126066242625,-1.60563429251014
-0.114830790568146,-1.40417400176428,-1.55891773168519,0.227463153780757,0.823260965158053,-1.29682148068713,-0.997386550280228,-2.37694282715234
-0.0952459469948768,1.81795514701587,-0.755498383638189,-3.23151616680037,-1.81893479036343,-0.774388807350585,-0.00146969224378836,-0.545867141517167
-0.0533892818952626,0.641438342151726,6.01535140162397,-2.63326997741826,-1.9704256928002,0.232416521469142,-0.344975250996608,0.776888110314721
-0.0357124749501136,-0.872083427046788,-0.562742496462255,-0.493856411570667,1.18381879326257,10.3270777433107,-0.0813815072152161,1.40523286206605
-0.0639418108693426,-0.770272418164204,0.541518370055034,2.00625660854505,-0.440002034450433,-1.94180431664996,2.10659697786239,-0.746577903025792
-0.123056134325495,-3.18592583807248,-0.58803599218086,-1.44952818718092,-4.00723586618533,-1.98719937753838,-0.18741497342131,-0.356694985533581
-0.128488107770194,-0.754159599525084,0.159675872061968,-3.11429887904757,-2.11575833134315,-1.69237077322922,-0.577154260692075,-2.04735927178005
-0.0290178482745238,-0.244622655670521,-0.714891627443563,0.383827200342635,-1.68851549943279,2.19834640105692,9.75797460026759,-0.425677095621447
-0.087318490613264,-0.970034495732098,-0.939547261499192,-2.04621387059213,3.6283507363847,-0.0434742513310808,-0.392195343277236,0.00916384300135519
-0.0345988531243053,-1.1170036374926,-2.06362143073996,-3.30009334864123,3.35985767834229,8.65490680486451,1.89156705250324,1.09910569776118
-0.0803693433616681,0.0368842842364817,-1.75379493541941,-1.49635477444715,2.48285496558997,-0.92115837826952,-0.936970438060275,-0.0594149566803689
-0.0842108905503909,-2.26015972538676,-0.684958294706149,-0.636895349259501,1.64156717133723,-0.00461996044610817,-0.827908998168161,0.699826202767139
-0.136741295474355,-1.33142006543123,-2.25611932808987,-3.28573773379031,-1.50491039640248,-1.74777009063111,-0.960076581601074,-2.46255218723496
-0.0362782418685101,-0.321929350401569,-0.617244877452395,9.05234577832107,-1.62333364695439,-0.536774098474397,0.95121993983023,3.27617092725095
-0.0159097006023947,3.11967072301383,5.83514957155787,-1.12572596923362,3.02664879074783,-0.134729499095215,-0.490359277556841,0.37485241569387
-0.0480456255399431,0.618799801354627,-0.00163907677167003,2.32884258405787,-1.2884405683588,6.13546529023498,0.307525645678358,-1.09230614510795
-0.0832136127894412,0.642563906856109,-1.01494839585816,-0.124816067466145,5.41194106812423,-0.548885063892255,-0.157148536501862,-0.56269321413167
-0.0619801418028127,-1.71037017395358,-0.573471566664249,-1.97020818202351,0.891511968689555,-0.624104674173256,0.723401737611865,7.54999880984758
-0.0917206405733302,-2.15552688534712,0.443265229512147,-1.11046185408939,-1.06904843470071,2.92942348134048,-0.467687573412002,-0.0714375250218318
-0.057814008627405,-2.45272024746385,-1.31522052034336,-0.0626749031094716,4.97742834233904,2.07496431611348,-0.791648356163619,-0.998189104679559
-0.0302696672463971,1.28221593564271,-0.168090337139558,2.27661130552884,3.1980173267455,-0.0794859133697314,0.868331973454857,5.16392291869987
-0.0718278192207913,-0.854035011777455,1.63723143146586,-1.59581882899171,0.628852351719121,0.246892304933554,0.30977407337713,-1.02719425816019
-0.0611685561641135,2.21592091555327,-0.200696792574997,1.39321510980611,-1.43743570172172,-0.0307131278144531,-0.0293285487743098,0.663191050459293
-0.023011102141508,-0.923471362902603,4.26887034060741,-0.742167736689597,-2.10443652746145,0.421284776566293,1.24322059072124,9.06244339430216
-0.100084735004591,-0.80713223093485,-0.698842665651376,-1.79631641595037,0.529086558714714,-1.89624721525624,0.413764171132719,-3.07692087781793
-0.0374327978637123,-0.0539546969784452,-0.165149581432051,-1.67055930610563,-2.07363409964726,-1.48975155005383,2.58735331498883,8.46231222352838
0.0268625986832972,0.212686942823149,-0.297372079902134,0.984929314114435,1.32968462837987,-0.757584692088228,-0.190552930562582,16.7086237616572
-0.102469828969792,-1.15942800274255,-1.20416506242228,0.0565087621966497,-2.45406494569618,0.256986955210185,-0.373534908437667,-0.254662565927017
-0.0954953307304887,3.644667631951,0.795063720291753,-1.49861279309266,-2.40747698903813,-0.958477207996712,-0.474741672082596,-3.19410918713734
-0.0409506033031559,-0.039449076412614,1.7937147777627,2.36973625355793,1.30464697591272,-0.804093108165351,0.170432311655155,0.371040639901634
-0.108659084350619,0.105396815328042,0.519100653663519,-2.18915228940063,-1.6689132410464,-1.01786253422938,-0.968168520213504,-1.9276516743218
-0.109759664041038,-2.07617410194659,-0.740171450673098,-2.32887845079207,-1.05176817867543,-1.79399687873732,-0.340174628177356,0.383412562864813
-0.123784651697096,-0.119340250577991,0.790473785962113,-1.92418117496754,-2.60849359531194,-2.14043331102961,-0.895041762890573,-2.55081662962201
0.0107002795885816,1.87264238506841,-0.398046872682013,0.0304864410161883,12.5127354993283,0.691258240884664,-0.0518005413256965,-0.662917269567854
-0.0793228345763195,-0.335131312936462,0.148262904513029,-0.0538336873833056,-0.538010793667688,-0.704455782046801,-0.0795603680290583,-1.2779189519742
-0.065180560228439,0.337535198132495,-1.32187331033429,-1.2666176881159,-0.570367828784888,0.610619308702682,-0.36253534101444,0.651091257995473
-0.0769996928364085,1.32158537339648,-0.865237512199927,-1.71124850141787,-0.423575645101471,-1.33602455699829,-0.245056592657352,2.42076971787985
-0.12742498523045,-3.30923802796471,-1.341524629738,-3.02933054187337,-0.97821789325456,-0.54942504688733,-0.223501954300312,-2.68843725443232
-0.0874693756139815,-1.1391134459097,-0.252912519650479,0.939347202825805,-2.87571277681669,-0.0827942410125151,-0.245998251035696,-0.160767788621857
-0.0906246806489606,0.092074674354272,-0.660767781892874,-0.921438832219522,-2.51050822704431,-1.4942395493682,0.790010076639967,2.2818884695538
-0.0119074688098775,2.04298538179091,7.48916931788139,-1.72602324129088,1.13492741893802,-1.38490593756082,0.200118496854688,-0.925616652760046
0.0232473001175716,4.88750661232296,1.26580362551249,2.83579778351533,3.62768347953523,1.78988253308989,-0.104628357348837,-1.18496747644466
-0.122396346352304,-1.17630694938373,-0.903022466712137,-2.53048613100532,-3.4341309726921,-0.734925843714525,-0.497964588371696,-0.422538941498211
-0.0598321604037666,2.37689214926881,7.89703579949458,-0.214486555865289,-3.48777088456873,-1.90768958029441,-0.155601446603622,3.7546780252885
-0.014736469779538,-0.535380389707038,0.396672821111917,1.65754363812718,9.64675050097379,2.65838495070264,-0.532406248701475,-0.655648539665974
-0.117549226264809,-1.45908578251729,-1.83646850878299,-1.92489625649177,-1.72471326299116,-1.64333151301808,-0.959401732511092,-2.28282632520811
-0.0492511962326698,-1.08370260023374,-0.443581225224148,0.778344683757031,-0.762512251359223,-0.378151763075167,-0.0852741257188769,1.68636981225944
-0.106476139034894,-1.79811246933448,-1.44914500915965,-0.486137919955924,-1.44737133966808,-0.677427179157963,-0.324812966674931,0.277930132799446
-0.0175641424567943,0.0479575992402578,-0.705496740801911,4.06751743695791,1.68731479088388,1.76739476179793,-0.0884286340698385,4.4145281746972
-0.0953664440861322,1.94797349596732,-0.778155830389458,-2.07034720377508,-1.52055434936688,-1.4830018314575,-0.337499111940155,-1.40958608285905
-0.0392086875866529,1.1139221266326,-0.166347548175976,0.835012279492075,-0.402815522444443,1.74575706097785,-0.270712994583605,3.70908831538703
-0.104609282570013,-1.66804178906393,1.2421501664973,-1.38512529260819,-1.80823814786167,-1.52450427988636,-0.22139216375048,-0.951972507813797
-0.041779635784402,-1.67339262331245,-0.855208959244702,-3.20650112331217,0.536219701418329,11.2599159375199,-0.290183636603176,-1.73281295335231
-0.0242494907289446,-2.91579279572235,-1.41126131997366,-1.08374132066697,7.88246019241913,5.06710942655106,-0.00223459803051675,0.682815256309199
-0.137984703415472,-4.28997057110575,-2.59201822386373,0.877501499323994,-3.96897311406667,-0.0460246151627851,-0.596367190047837,-3.02275248378529
-0.0368655710189094,6.39269427899211,1.40261636584119,1.42316915021702,1.29028695867601,-1.27249581935093,-0.719420174567281,-0.753363209649734
-0.143054746780173,-2.15110867222194,-2.33212982128608,-3.54068755472456,-3.24453947536815,-0.434871569413356,-0.193465932368006,-3.01185073044653
-0.10906620348962,-1.49465829565101,-1.04178177765185,-2.12264720212422,-1.43452379092963,0.592473261520515,-1.14170866658075,-1.20299087918843
-0.0942826676755149,-1.25735443116066,-0.628850946544493,0.611690118548524,-0.0374650384518147,-1.68829470325601,-0.016132659904596,-1.69107404869253
-0.0553927271471883,-0.510694179290233,-0.523562578840308,-1.30129056157827,4.28724307100148,-1.17294672425781,-0.0246664885393096,4.25590531301472
-0.00866887185906839,3.81972549536337,3.15743567291783,4.41313827341224,-1.9044178530757,-0.00963226912901904,-0.681656022825552,6.83403833221291
-0.00023789757751258,5.66718079362626,-0.0171408324546116,-0.630925325521625,-1.70788757752595,-0.226166100946721,-0.257789318893525,6.53419691988088
-0.0180376170197947,-0.649537030267584,0.619275073823876,0.259284581149334,10.2896079569457,-1.07203729174788,-0.405730313425616,1.5241173186376
-0.0996123604812003,-1.3233157577256,-1.70521108045288,-1.40943577119422,-0.353145533287738,0.256003133272648,-0.641557788476532,-3.18707724003542
-0.0906364288630859,-1.1838668809906,-0.593465215655541,1.08183681838059,0.712849174084821,-1.55340807606662,-0.163403218407259,0.849584322338599
-0.0192725848127251,5.73036339946252,0.0696843817676964,4.41233163837356,3.69233737904443,1.82423444691843,0.224129263588072,0.281671590211408
0.0155887316394377,-0.0491721257567231,6.27295376639841,7.96797795676358,2.30074780875742,-0.677525905023623,-0.0808614526412559,-1.14586346601439
-0.0588712585103757,-0.455392611086113,-0.340184652104071,-0.205293643120126,-2.24282772299795,2.10159028986577,2.42678524443583,-0.0552201640855623
-0.0913570728033686,-1.68969512153137,-0.0667804033005598,-1.64375346912094,1.25414108148769,-1.19604198783245,-0.338046132694287,-0.0418507386848627
-0.0402703794327948,-0.167332016504701,-0.628199279633145,0.123098753029685,4.58377013529913,4.79237512116109,-0.615220801786783,0.477282307170287
-0.107941811508613,-1.77084047716698,-0.502237902302407,0.109257595966796,-4.29431573552658,-2.24331643000942,-0.659872742948557,-1.05091187041406
-0.0633757962611003,2.05282673079152,-2.60574968659604,-0.105020949424975,-1.555533371958,-2.3383455196233,-0.280731773649894,2.51194106520247
-0.0527184583325704,2.98801672068655,2.66172371978572,-1.65746816369932,-0.562665927046345,-0.893064689920781,-0.477960367667556,-0.775626209932278
-0.0306000364567744,-1.64407151566731,-0.814263095976116,2.1800012379292,1.89490538693037,4.4327414362644,0.116261497152435,6.85884926165129
-0.0336192145557535,0.379991798597079,-0.199414846341888,0.910582476644727,10.9105338812805,0.310759735935481,-0.188444988278359,-1.41881866484578
-0.0174889344697302,0.995951688136397,2.28192520991749,0.708930372144189,8.51875939133222,-0.73972251360546,-0.100725726094647,-1.58374348316885
-0.09270096494235,-0.954456520524986,4.17794711225404,-0.394073024695606,-2.88227677531164,-1.45506738996368,-0.118885439792053,-1.31889272728274
-0.0667612512366875,0.192321578504734,-0.913849907674929,-0.733602041236924,5.7844343368228,-0.565843308928114,-0.221437754146065,-0.328976556117423
-0.03604005809863,-1.09383954575831,8.3343121266485,-2.6966001393341,-1.93783333089453,-0.665340642966412,0.0490228999520031,-0.127996825173138
-0.0575654422679011,-1.23221736560954,3.27787415889572,-1.56170713470488,1.20977226321476,0.00666132096168086,-0.0737555843422057,1.00145330616122
-0.0563770711697948,-1.12473189235669,0.638841016387196,-1.1665303058298,9.1707173534499,-0.173496005727755,-0.0795579414650019,-0.682810730966588
0.0308753411057199,0.560521655028293,-1.29356104669888,3.36456120543766,20.4395868836832,0.467404299730894,-0.51217361886791,0.116665433606573
-0.130187560390458,-1.28249814800906,-2.4330641699777,-2.99933809896431,-4.5340539215148,-1.64526145786094,1.61429211954598,-2.1114692993208
0.0342123429234473,1.16072509179566,4.46086194251108,0.0254919486386601,-0.187095533103434,7.00531917078541,-0.41706682784864,1.49093431739752
-0.077158057833278,-1.13225359850372,0.463360332964856,-0.627979075832022,0.392050345036406,-0.515013145442706,0.818510119197839,-0.597195713358068
-0.0661546272492881,-1.15046349953925,-0.550656826141817,-2.82914453970897,1.87991259578472,-0.643881345316714,2.12832524935103,-1.33925161352828
-0.0939578612910288,-2.07374457120124,-0.262238179851714,-2.4437459092989,0.31909499314395,-1.22731744032863,-0.243180563902319,-1.67589313425999
-0.00523694317312429,4.27941618755553,0.967627339699148,3.82526657986723,1.77662173452884,2.56418923783123,-0.891260993344093,4.74722633648578
-0.0655910187461688,0.907182793463936,1.54443184854392,-0.416944642325597,0.091216044453732,-0.982880493827261,-0.0941649679402028,-1.59085232595443
-0.0274341991428373,-1.39840731947498,-1.30032671225743,2.37849102084815,-0.461423329054333,6.55312377954918,-0.190794590286199,0.00937837332313772
-0.104041404540081,-2.14799617646164,-0.176240871178206,-2.5208571305774,0.966362339261911,-2.43943697947593,-0.234013314921037,-2.21948209478306
-0.0407975886501326,8.16496786102127,0.244446161548484,1.83774514638377,4.00363757107985,-0.275996170247102,-0.583965346169108,-1.28680797419318
-0.0324024522077426,-2.04783606456286,-2.1737482539041,10.1188430233175,0.88314806735806,3.17422361368935,-0.658385949636922,-1.41612962800285
-0.150497498909116,-2.15621533753468,-1.26954897924861,-2.45517240211914,-4.05870209625492,-1.51688550055588,-0.835666800719862,-2.81793463776346
-0.0799410329900601,1.27260106976067,-1.0677808054422,1.74192780163961,-0.604981484228222,1.87102902053122,1.12950353610295,-0.883641025960202
-0.0413443962169335,-0.984143922917712,-0.0312581204114736,2.47703889268969,0.578546584536246,5.62143539180861,-0.366541312638979,0.573958479076246
-0.072232534019429,5.34516451950948,0.25327758966394,-0.273412727335248,-2.3818950214571,0.308777622803598,-0.0892902604708889,-1.52833375790561
-0.0792767114216824,-0.787407247029634,-2.01146156013138,2.31467846157823,-1.23476281510531,0.547574700578592,-0.162289477913683,-2.67037681463015
-0.018383475795694,-1.87512077152947,-1.38563267118584,-2.23531129458934,13.7768254446335,-1.23012874388621,-0.122345863361294,-0.220605669360627
-0.0631489374942587,2.18782462924647,0.680681281632247,0.128712070032139,-0.728004797459761,-1.6226214756254,-0.102095300661832,-1.00071011219617
-0.0848714185267254,-1.56485435319789,-2.27773130993033,1.02745243495652,0.0323628403170726,1.0846029023625,-1.02977801751092,-0.861914957039951
-0.102212090533099,-0.543332016790597,-2.40899255848105,-2.61291642524884,-0.79460998430231,-1.8595738812402,-0.090336353982424,0.0181679306816493
-0.0937983994743496,-2.12317913440626,-0.72048033647649,-1.93337435712934,-1.16670950924713,-1.08498662947688,-0.0593349726304731,-0.524897051865016
-0.0943814683027153,-0.665331844700883,-0.899131978147368,-3.42655703594342,-1.14288699323826,-0.639815112757148,-0.508942612834437,0.56229164555101
-0.0637499669853547,-0.48397022158881,1.0131237291878,2.56535735782914,-1.56914301394854,1.97738400007592,-0.28787349871738,-1.01083440600333
-0.137890179659964,-2.283748878367,-1.93759692987918,-2.70862443594641,-1.53670211964152,-0.768192110044539,-0.195852716802787,-3.54104605646078
-0.093530231673784,-0.481958356753743,0.0613414538237016,0.06120717260817,-1.86279213037282,-1.41491921037055,-0.290904929080668,0.644011902685691
-0.112081819109624,-1.76288476118228,-1.63675236954856,-1.99397192532517,-1.25090635765014,-2.00073979986312,0.857125787819081,-2.85105330651805
-0.0643011193309597,0.165099061138193,0.748843014101161,-0.100114183528796,-0.165626315664514,-0.531266827966684,-0.375190046614913,-2.24999717842086
-0.042342251317542,0.762189050103797,-0.994410695821075,0.898194800630949,-0.927852323792689,3.34632108986124,0.49411898854305,4.42783080909614
-0.0672228410555114,1.84579128252637,1.3601482038458,0.142361166333245,-1.24817336643723,0.788564075517037,-0.659633773070794,-0.312496733583558
-0.0937558675995105,-0.814194699210831,-0.820164730932811,-2.06718996332042,-0.870847697771447,-0.254233639833653,1.09812302447391,-2.34104374631536
-0.0692427691730075,-0.693513303566734,3.77467060440173,-1.00710538677544,-2.93474918987026,-1.09369235531822,-0.093911820252148,-0.82981719850689
-0.102108933244624,-1.24334755526823,-1.57361617892004,-1.61741645077777,-1.878333898044,-1.10640610069347,-0.251458717736603,-1.70482994268883
-0.0699720422655179,1.31160568641818,-1.04428947080688,0.790415770499319,0.908181148234006,-0.14510380200139,-0.503042763934221,0.429565602891892
-0.0713190638967347,-0.395347331534449,-0.981593556214275,0.765387828658125,2.66574494980666,-0.03416186420051,-0.48547566255466,-2.11050750544393
-0.0911452617523103,-0.364789592253524,-0.801209241973874,-0.670100947891385,0.511688782027598,-1.85009515016928,-0.318467800897456,-0.892890061396133
-0.082338753615246,-1.14379314183387,-0.227554659593752,-0.377228713893119,3.59278321394128,0.630307492875118,-0.453172194726658,-1.42781402182688
