"V1","V2"
"Accuracy","0.0106589147286822"
"KERF_Sum","0.586240310077519"
"KERF_Multi","0.50968992248062"
"KERF_Duration","0.74515503875969"
"Age","0.617248062015504"
"Sex","0.0804263565891473"
"Scanner","0.424418604651163"
"Medication_Load","0.227713178294574"
"BSI_GSI","0.781007751937985"
"BDI.II_Sum","0.358527131782946"
"PCL_5_Sum","0.319767441860465"
"SSD.12_Sum","0.47577519379845"
"FDS_DES_Sum","0"
