"V1","V2"
"Accuracy","0.00099009900990099"
"KERF_Sum","0.351485148514851"
"KERF_Multi","0.418811881188119"
"KERF_Duration","0.706930693069307"
"Age","0.783168316831683"
"Sex","0.582178217821782"
"Scanner","0.341584158415842"
"Medication_Load","0.604950495049505"
"BSI_GSI","0.695049504950495"
"BDI.II_Sum","0.272277227722772"
"PCL_5_Sum","0.628712871287129"
"SSD.12_Sum","0.5"
"FDS_DES_Sum","0"
