"Accuracy","KERF_Sum","KERF_Multi","KERF_Duration","Age","Sex","Scanner","Medication_Load","BSI_GSI","BDI.II_Sum","PCL_5_Sum","SSD.12_Sum","FDS_DES_Sum"
-0.129714218595312,0.00193101272124603,-0.000665363391208446,-0.00323857195296343,-0.0206522117611773,-0.00482020520133599,-0.000921692147688981,0.0103857935172936,-0.00267373525885397,-0.000511112222209632,-0.00842950157242691,-0.00351172463040211,-0.0055676713049403
-0.0696431549987719,-0.00319572200088523,0.00686988820329204,-0.00481727377217661,-0.00267630412393324,-0.00434332999259425,0.00618320393140883,-0.00469169017316821,-0.00217288544804049,-0.00195512467030919,0.0195209774399083,-0.0071086071166092,-0.0041535957823166
-0.129866906654949,0.00244608056857525,-0.00417062408445134,-0.00838827151005713,-0.0115579492425591,-0.00501442060323467,-0.00178867389102353,-0.00762474056307391,-0.00151070716730131,-0.00703903509008476,-0.00801411980892754,-0.00759485815044016,0.0033106604149806
-0.0564237868475974,-0.00263405121993354,0.00337104149830248,0.0280864501984797,-0.00423749417201384,-0.00600869723377106,-0.00024025513100944,-0.000203127248881216,-0.00152900182385572,-0.00149713655818926,0.000573666610754452,0.00101828268612813,-0.00610771688454517
-0.00721242370775466,0.047061683926751,-0.00274566805832674,0.00241536973605762,0.0194030002692168,-0.00292996491282213,-0.000128743447395866,0.0127109398757442,-0.00351375550458268,-0.00415574772307557,-6.01813377604227e-05,-0.00388144356801031,-0.00186174598186947
-0.116941031011932,0.00786400580647841,-0.00108310704353299,-0.00150457436119109,-0.00240300045722982,-0.00244188461935859,-6.00468525169371e-05,-0.00404243672596719,-0.00768209131240332,-0.00137577487344544,-0.014584474261352,-0.00508385536996646,-0.00605097736195518
-0.139236703135284,0.00235122312927566,-0.00244823743621328,-0.00407927128914368,-0.00695035472460912,-0.00856479300908019,-0.00180453222676183,-0.00718112859577594,-0.000565332379246091,-0.00370912089176373,-0.00549461703577704,-0.00515312729905144,-0.00935957633783498
0.0455125756189334,-0.00122377218973431,-0.00207075654164103,-0.00179609991294456,0.104513292943555,-0.000251264997868105,0.000286534944104481,-0.00331556310980113,0.0079045010056148,-0.00197598566281312,-0.00493727767633137,0.00224886704966885,0.00848010793874648
-0.117047367480107,-0.00568301303537368,-0.0042722496882127,0.00609445593811845,-0.0137822752472147,-0.00439851566068721,3.00564983340166e-05,-0.00333348231804855,-0.00288825926329113,0.0019900650077138,-0.00464342603749273,-0.00850269946147089,-0.000439215127859676
-0.0676191931283512,-0.00348517507930852,-0.00305935633593698,-0.0107982070022369,0.0031797923814527,-0.00940830534876862,0.00737680063750574,0.00980629785146284,-0.00433480484794274,-0.00488517413359322,0.00846037279230723,-0.00693387954023236,0.00150281120335908
-0.0209434455503466,-0.0033909121058845,-0.00557353702349148,-0.00225069386344537,-0.0139347195135291,-0.00267037479882926,-0.00600091825385774,-0.0025147164603111,0.00742458695031685,0.0362225032682619,0.0284809521384735,0.00649287637294927,0.00357634200233301
-0.0722225143242241,-0.00208131707678144,-0.00221720686897322,0.00206937506807136,0.0131145273198247,-0.00561399984237587,0.00488169015045418,-0.00327387328633412,-0.00331735172211947,0.000943694772665598,0.00224632645854835,-0.00842812793664751,-0.00448481312333929
-0.0525961997288542,0.00235280305274444,-0.00228620474355912,0.00828939254178857,-0.012416911804802,0.000898395256750388,-0.000378025085786939,-0.00521766461233493,-0.00372455996356979,0.000199921445918735,0.0361488578415132,-0.0051562068600159,-0.00407706781427592
