"Accuracy","KERF_Sum","KERF_Multi","KERF_Duration","Age","Sex","Scanner","Medication_Load","BSI_GSI","BDI.II_Sum","PCL_5_Sum","SSD.12_Sum","FDS_DES_Sum"
-0.066865967656998,0.00118369303975471,-0.00126774287018145,-0.00176635139751287,-0.00160149792892636,-0.00129692780130699,0.00381355454056495,-0.00455717684304415,0.00959499980893084,0.000303376543793971,0.00449479385518886,0.00111943329382101,-0.00256983617986744
-0.0925544124015352,-0.00149661165656049,-0.000196691062031877,-0.00212431235722567,0.000135484170181081,0.000185968699939055,-9.23988674378183e-05,-0.00228216200823583,0.00107780789074551,-0.00450828687195347,-0.00477694435308346,-0.00162893902986502,0.00340767441192631
-0.0865080422730495,0.00161248730520644,0.000577308456820807,0.00815240348291927,-0.0102185205551439,-0.00500146806647207,-0.000298869930600909,-3.35245129432756e-05,0.00315018863164243,0.000141677508483203,-0.00348332569678722,-0.00298866865885427,-0.0040893651716875
-0.0396916281985731,-0.00217661570813228,-0.00158123558935802,-0.000473807585738033,-0.00189558413648387,0.0323746835896265,-0.000350129102351702,-0.00212054543650497,0.000528005797628777,-0.00224423348422419,-0.00296045874736164,0.000516357472091662,0.00120658739007526
-0.0868717130159784,-0.00159947919141122,-8.65634540508236e-05,-6.79393899431949e-05,-0.000302281018224529,-0.000105079848830189,-0.000250232380862163,-0.00450228647839027,0.00288097306860688,-0.00218588252348382,-0.00198074590268989,0.00376476959936191,-0.00114086460261804
-0.123691799638791,-0.00347920437382474,-0.00301025614306453,-0.000586513950235849,-0.00432466669281206,-0.00127155154510242,-0.00111781558715,-0.0032814863110658,-0.00227004391748434,-0.00332706122824432,-0.00584189693524126,-0.00221374286722217,0.000913025399148994
-0.022554681453486,-0.00124869858737424,-0.00238302172315314,-0.00224566782243671,-0.00121389952138392,-0.00420745746551557,-0.000247054036845537,-0.000120270918402982,-0.00032240385580913,-0.000870112590586622,0.0320499573234812,0.00020378444954571,0.00653568089064402
-0.0464955478969002,0.018387772882751,0.00426944192239641,-0.00128752191681223,-0.00308776460580602,-0.000301845889997731,-0.000885027426333284,0.0102021538949875,-0.00112770335088491,-0.000173308298133974,0.00712780875955426,-0.00147931606822018,-0.00282443928140638
-0.112792603756341,-0.00150259247050923,-0.0032056082070758,-0.00415719589250167,-0.00269892750568399,-0.00124751950673715,-5.29040391744054e-05,-0.00278046390147322,-0.00312005689912398,-0.00227121183724348,-0.0042315598077147,-0.00250395275735512,0.00063731729586244
-0.124971012110753,-0.000765350966543824,-0.00177059324005138,0.00704260034419098,-0.00793269292442198,-0.00642902835089648,-0.00107888621107966,-0.00370865192471321,0.000990073411998094,-0.00127857610732869,-0.00408182418816195,-0.0042504609707311,-0.00381386273589494
-0.129780760737264,-0.00320939304696871,-0.00259485950487463,-0.00114733189047699,-0.00138253629380011,-0.00593665439757907,-0.000224181340086385,-0.00203311722532461,-0.00179781024593032,-0.00226912373372826,-0.0106206608089669,-0.00581747640185583,-0.00404247586214061
-0.0877444719154983,-0.00119778756585315,-0.00632960036924974,0.00757523214582286,0.00189250519055402,-0.00313049338071682,0.00235062828115998,-0.00306514020483431,-0.00346235646684438,0.000632965001996048,-0.00145066857261464,-0.000949054414245598,-0.00552361879991763
0.0362756240317876,0.00130714688387892,-0.000815484360169562,-0.00400773058280846,-0.000934499540110906,0.0515998978136108,-1.25379118832751e-05,0.00257810589479559,-0.00132415520478064,-0.000141054736661813,-0.00387430458867005,0.0256837703055661,-0.00215996430907735
-0.133165615462181,-0.00525765589128099,-0.00701856887487722,-0.00450087480629452,-0.00343406274038865,-0.00150215574454978,0.000706058539660816,-0.0057538958087033,0.000817855393031725,-0.00408156033795707,0.000731770144296282,-0.00102537209383713,-0.00677914949723646
-0.0279452793390469,0.000160003826736322,-0.00124579135165801,-0.00209629637266449,0.00718035666979435,0.00419877954180435,0.00157651921292454,0.00157992813637143,0.00122831157526933,-0.000576151967197602,0.000329195632481788,0.000470347895084887,-0.00253794781268888
-0.0915631616579689,5.16248232952696e-05,0.000521946533280003,0.000464306640537427,-0.00746895982396738,-0.000702233488953528,-0.000133961401603961,-0.00727087304876529,-0.00364425793700758,-0.0053846395062948,-0.000702699556944575,-4.06246471123063e-05,0.00237100459461565
-0.0783652658788181,0.00661939011487396,-0.0002518507961723,-0.000506861805960042,-0.00206977547605426,0.0125024522995674,-0.000852641171731179,-0.00482929929516918,0.000676301586360883,-0.000702969269937066,-0.00297233147896068,-0.00289995409366554,-0.000657884135166209
-0.00555467263594367,0.00146999943392659,0.00381243778339277,-0.0028818963311646,0.0198496850648701,-0.00147301049866395,-0.000175823270789105,0.0231251062844331,-0.00190700103493985,-0.00035871876378607,0.00309782430317816,-0.00267819327337671,0.00215164381218236
-0.0396755384587399,0.00199813589821198,0.0060935704970558,0.00530986665726195,-0.00279723082382207,0.00795879647829991,1.05800509855842e-05,0.00235204389370553,0.000267101666079597,-0.000826321250950015,-0.000698444264589445,-0.00516474553747816,0.00141409997542975
0.00735244958915215,-0.00270272472864501,-0.00129639039269826,-0.000857532146411571,0.0435611953568348,-0.00235705657280051,-0.000129220307685989,0.000623120519491057,-0.00133322306355338,-0.000933327235895182,0.000879051222319692,0.00632335143351603,-0.00301555815033933
-0.0676034408580835,-0.000283594147908222,-0.00108099969006486,-0.00114322653327969,-0.00563811770484362,0.000212961532783531,-0.000140453752719035,-0.00113946106644284,-0.00377469260809731,-0.00261159980100477,-0.00273248883544426,0.00122775665593342,0.0142093846335768
-0.0473155349304628,-0.00414343433888049,-0.00169351875734783,0.0017003592486665,-0.000566419840609117,0.0284306439048133,-0.00158480398376923,-0.00166264353129875,-0.00184719496505899,-0.00207506096068534,-0.00147735203658262,-0.00381058326905749,-0.000192159422080792
-0.065643551311666,0.000683519921102737,-0.00207079730939596,0.0126580592371868,-0.00256423944565997,-0.00326607575172376,6.51895452422456e-05,-0.000704760586729914,-0.0012605516117788,-0.00257766775675523,-0.00155045921684078,-0.00115946129523268,0.00381096463926973
-0.107409938717892,-0.00327561272297387,-0.0006237425849299,-0.00253526462521131,-0.0093745291438869,-0.00250801787186385,-0.000990528720299287,-0.00450518689442309,0.00581187450446735,-0.00345992357364262,-0.00224937080543075,0.00424406512933203,-0.00106359910509882
-0.0734509001856869,-0.00124951620575993,0.0111050788366902,0.0052217800019702,-0.000599058545827981,-0.00190322469808139,-0.000811079732324677,-0.00411292110047259,-0.00258003799915061,-0.00528200100191021,-0.00512623185233323,-0.00401885504596384,8.04523991695223e-05
-0.144006046024313,-0.00441982033858998,-0.00603754240344744,-0.00491292815693946,-0.00485457757842493,-0.00475491639454403,-0.00170619800144939,-0.00100522507741375,-0.00315611246682326,-0.00136820781377005,-0.00418442355462154,-0.00287279867647578,-0.00482685625552657
-0.0346856001808133,-0.000778397618093409,0.00147494004144946,0.00800320563728922,-0.00388142072965836,-0.00271432937533421,-0.000316477122652321,0.000453143633161246,0.00764424424307535,0.00051874876804867,-0.00319582817058716,0.00237784022847574,0.00106265354568764
-0.110351413154119,-0.000848386137690313,-0.000864538009442238,-0.00371130562540776,-0.0042128480435601,0.00899391247483081,-0.000802813544141579,-0.00447500453749234,-0.00396323024140877,-0.000267537408152759,-0.0027127364909865,-0.00507010668629922,-0.00514774148871711
-0.0857390646132832,-0.00120634032108227,-0.000891288049248871,-0.00459100188818044,-0.00255595191426486,-0.00480668885848723,8.32660131039648e-06,0.00566082565236678,0.00353078759554818,-0.00197981282521478,-0.00289489052761323,-0.00218727030829433,-0.000739178861594858
0.0547170133169611,0.0287674987958004,0.00478271293969745,-0.00336631397692953,-0.0042080134793609,0.0781078172715224,-0.00107489523528793,-0.000460972128384934,-0.0028530883792647,-0.00345271939454658,-0.00419581132551184,-0.00636061507951681,-0.00229742862767905
-0.0909226654631219,-0.00480132526981144,-0.0032099720213882,0.00103177306985799,0.00518752980381307,-0.00190137663917702,-0.000261471329003611,-0.00520343351611464,-0.00379683392740887,-0.00340884169436862,-0.00554113184881469,0.000934576269990133,0.00572219593557996
-0.0982073718114216,-0.00390789820585982,-0.00152868283052371,-0.00301133209160689,0.000169390729025046,-0.00379005981832176,7.6599858892096e-05,-0.00458216601237348,0.00029072979540951,-0.00263879612887594,-0.00187744495105975,0.00296764616987135,0.000151367361736433
-0.0645018137947035,0.0020446776952997,0.000992856555492871,0.000200050232555949,0.00151300520696249,-0.00238923323080205,-4.4306986752166e-05,0.000578244422355063,-0.0015841802278845,-0.000495149477738507,1.79041959938275e-05,0.0015218035200884,0.00422434556940197
-0.116202151756574,-0.00314608632625477,-0.00201195011663577,-0.00436306091275114,-0.00140234364207285,-0.00382756015695979,-0.00135926568838966,0.00126379850711853,-0.00306052294304558,0.00420280149243973,-0.00381943571455788,-0.00326533720955968,0.000221670567650023
-0.0134683119298602,0.0146035696889178,0.00215926486526291,0.0135751313862095,0.00138679239567347,-0.00222675836619458,-0.00328690484291501,0.00194280879778267,-0.00154010348405012,-0.000980429408084143,-0.000500049279438527,0.0118504360890707,-0.00272647511903143
-0.136010090420436,-0.00302548470608429,0.00111671825494182,-0.00068559876904873,-0.00655301477106439,-0.00617307324227313,-0.000780556925580325,-0.00427295365945922,-0.00108117274072931,-0.000266689112136356,-0.00509175542584762,-0.00425497319334093,-0.00412059423438187
-0.0627519504253846,-0.00138404644683717,0.000886584964778802,0.00722382638321321,-0.00103133235354062,-0.00076379118264178,-0.000923330265515093,0.000742166840776293,-0.00219548184871769,-0.00272143233240582,0.0063851604575864,-0.00133340703827914,-0.00103310910987533
-0.0834118597908327,-0.000533665170973029,-0.00119668552212897,-0.00295738835920528,-0.00353136163090763,0.00271406439726125,-0.00133400238662339,-0.00407877520867552,0.0069473969120397,-0.00317504617470981,-0.000731518301641654,0.000659650627161711,0.000410534609997573
-0.0398034858293832,0.00269830528737345,-0.000391674080020667,0.00157898377832035,-0.000651453696987278,-0.00227580296217782,-0.000113760069004583,-0.00185559112218785,-0.000726287661910687,-0.00110799427242006,-0.00150254129852254,-0.0035758919483416,0.0135679029929047
-0.100206833903237,-0.000972410200309911,-0.00137421346424183,0.00234471895394076,-0.00625523048599924,0.00214723067609478,-0.00104283335142529,-0.00119150413313857,-0.00279331039507154,-0.00100037001692455,-0.00542643491976209,-0.00361934813060115,0.00137323614224911
-0.0836523275821672,0.000603986707088741,-0.000128720906050084,0.00472487925423401,0.00198913882294556,-0.00199570051195136,-0.00132685128964529,-0.0010795515174384,0.00102952558025796,-0.00157995721531094,0.00137861987303725,-0.00460802331819978,-0.00116529080594104
-0.144393769731036,-0.00159374430760704,-0.00146220179898288,-0.00613962458403446,-0.00321101940253801,-0.00216085670136601,-0.0022067532746742,-0.00241727493187646,-0.00596067519223356,-0.000255876390809525,-0.00610149131619604,-0.00462013438706358,-0.00404609710459923
-0.0549104426210041,-0.00038859817944912,-0.000768461916833018,0.015330533708585,-0.0055540422820024,-0.0028480799616558,-0.000846756368295148,0.00152839273058294,0.00447693353453604,-0.00319750007871357,-0.00186516245220293,-0.00272413533705933,-0.00217451624407077
-0.104255318861801,-0.00188698069446193,-0.000970290486167103,-0.00249198621221098,-0.00245942193157985,0.0012856019490921,-0.0031329758382698,0.00156684479092854,-0.0013240414809877,-0.00217816099752482,0.00429818020289651,-0.00581377905553867,-2.34670824623032e-05
-0.113746916228811,-0.00155520637586766,0.000241144860741984,0.00309960787876577,-0.00312242996529224,-0.000770683634414321,-0.00205023811553955,-0.00335446793284019,-0.00616187101965106,-0.00492192300753384,-0.00222935460856395,-0.00390083382452009,-0.00313523481848755
0.0517405948596952,-0.0014465915818457,-6.32695671691608e-06,-0.000607296165403158,0.00355668480530079,0.00751788752953108,-5.94377892093968e-05,0.0168839120118677,0.00100644198721874,-0.00173802422010353,-0.000972070500426454,0.05862835195528,-0.00176372129893713
-0.114807844003194,-0.00133905564814062,-0.00206157526748225,-0.00195799254860488,-0.00483410839958372,-0.00547997311297997,-0.000447231335998586,0.00133504112125489,-0.000212933765833532,-0.00320753636458195,0.000717216234000379,-0.00144590670109521,-0.00465473278988882
-0.0929217051771642,0.00234348101472863,0.000144663440842859,-0.00125005963356238,0.00587364630648642,-0.0031941575456166,-9.41423736311595e-05,-0.00301529983432949,0.000238595363385363,0.00234904003419666,-0.00147176488647618,-0.00167366406565347,-0.000754472806221919
-0.0875046907351411,-0.00228587562677861,-0.00101686984256833,0.00180177372266755,-0.00221071445094225,-0.000906292059614071,-0.00027198499111862,-0.00116039921110117,5.41700387862748e-05,0.00743768598399025,-0.00405916476431328,0.00304293717025533,-0.00238016050495599
0.0165924839393842,-0.00180667543455247,0.00279741241232437,0.0145457090660824,0.0492197221842176,-0.00134369117084135,0.00288952771860176,-0.000824006864156531,-0.00070517409504933,-0.00155788224402601,-0.000289282597335819,-0.00358325335109189,-0.00513326804552108
-0.0423790126506076,-0.0017815489995614,-0.00230445451715511,0.000240455763708811,-0.00275714803116299,0.00113949574247781,0.00234772396050429,-0.00123978227754508,-0.00374628364460767,-0.00149677591800168,-0.000565505670430007,-0.00348342986491307,0.0187133287648474
-0.0143536770500217,0.00342800619069214,0.000860862487149163,0.0110167104864275,0.0114707051723862,-0.00121010644097938,-0.0013981994927252,-0.00207344954924223,-0.00107132837330516,-0.00294651174438552,-0.000232070784948982,0.00498226536372947,0.00208161333197113
-0.0483976049153656,-0.000175756855765647,0.00244070188662899,-0.000481898341527159,0.0039694396707467,-0.00428027025322834,-0.000997562908924151,0.00461828178876253,0.00071570061174057,-0.00244782525485206,0.00123716659757939,0.00544437099533415,-0.00158559685959296
-0.023120499259413,-0.00342113013552838,0.00675299219571359,0.00462815602860091,0.00217161676178117,0.0120383951737361,-8.67636373529571e-05,-0.00130285162506259,-0.00232933608309038,0.00152264868142467,0.00159620551601019,0.00038088591360232,-0.00428266404505415
-0.0640939196085,0.0039159880447286,0.00271893860096549,0.000322422547594705,-0.00542518787593852,-0.000504931565507737,-0.000578108007470178,-0.00245752327248257,0.000255118586173569,-0.000121022326838297,0.00401399192104456,0.00509407139733331,-0.00349552657255922
-0.0291095767018075,-0.00152081616446277,0.00361431094754636,-0.00256728976452453,-0.000680308654476852,-0.00123033201849696,-0.000297953236983107,-0.0020364111908396,-0.00397142520459456,-0.00353736449187846,0.0160640237233845,0.0332001362594691,-0.0019753632988926
-0.125069230713623,-0.000703822201543634,0.000517812235945125,-0.00164784371018718,-0.00822585787958689,-0.00290192746295511,0.000593601995423131,-0.00673331116161113,-0.00207793423800875,-0.00659471779178356,-0.0024338444149861,-0.00723464971756278,-0.00210131700931527
-0.0640722254779986,-0.00176141488245723,-0.00181569835678487,-0.00367641423033712,-0.00312893191839737,-0.000220398740441144,0.000709969204538669,-0.00170763779296089,0.00282334789493652,-0.00214608079421512,0.00121537764369319,0.005474211217106,0.00709032265965503
-0.0862086583105388,-0.00134014416538398,0.00713608156814035,-0.00207372357760064,0.00167305690627024,0.00375262408248699,-0.00130023041580548,0.00151357324643879,-0.00227469545823519,-0.00202116247153807,-0.00410353538514271,-0.003931895596561,-0.00435291295943886
-0.0722602301988564,0.00231738892114655,-0.0022051821904468,-0.00181431172577129,0.00143371415156059,-0.000210524728579045,-5.48831112397659e-05,-0.00146971326735788,-0.00402496393698222,-0.00273651024792077,-0.00315523432131388,0.00862513579752975,-0.00300340422830711
-0.0981195824977803,-0.00279686516275423,-0.00231061538261829,-0.0025200089649488,-0.00332527490092941,-0.00360137732017406,-0.000558280396713798,-0.0038093455554299,-0.000763364425684202,0.000408472882728831,-0.00327692368440108,0.000122593167442606,-0.000526190055245879
-0.0864472235038272,-0.00165866722208194,-0.00219364077457993,-0.00304357660178064,-0.00408980917119915,-0.0024045849829717,-0.00278057080956877,-0.00164988645697133,0.00365356116109728,0.0103484145131909,-0.00350578663088028,-0.00189591174736992,-0.00630547070588602
-0.0462965055115887,-7.1547907833131e-05,0.0010280484499447,-0.000203397428503797,-0.00262076966467421,-0.00384054466808805,-0.000748035232480932,-0.00150427554447716,-0.00102759000926321,0.0112812379843116,-0.000310974621049965,-0.00139524206159324,-0.00554087420762998
-0.0204583837655532,0.00628370701800779,0.00108210260944447,0.000778573218217368,-0.00314521274600614,-0.00209465062013119,-0.000846123553044565,0.0395823864751637,-0.00134927825014521,-0.00255267999765842,-0.00171568779836689,-0.00159624512120083,-0.00739261535460342
-0.066526755579108,0.00297919050828048,0.00127901813949607,-0.00248012004412489,-0.00370301670950564,-0.00153057503897577,-0.000257423694914633,-5.87655049889234e-05,-0.00220544842346575,-0.00442408784153153,0.00486550782466346,0.00912583640247811,-0.00365425013001825
-0.0256449573621478,0.000792325520896259,-0.000756707486538186,0.000930482753131642,-0.00355303160472931,0.0025779648186954,0.0167428352735045,-0.00147422458440875,-0.00199939849810302,-0.00191587310825331,0.000494088465118647,0.0147989513322502,-0.000248318635463769
-0.0420215899117931,0.000442088397293888,-0.000691177037800211,0.000462350193541907,0.00171819256469115,0.0109458974110102,-0.000316052925583684,-0.00220881514037056,-0.00169735702446311,-0.000252580471685328,0.00788110468568757,-0.00179736876674049,0.00174634877465476
