"Accuracy","KERF_Sum","KERF_Multi","KERF_Duration","Age","Sex","BSI_GSI","BDI.II_Sum","PCL_5_Sum","SSD.12_Sum","FDS_DES_Sum"
-0.099335722045053,0.00955743777266926,0.00343318909167693,-0.00478238046329275,-0.00360814292255123,-0.00191467701649644,-0.00353517786966105,-0.00188172881801047,-0.00233718060093481,-0.000449685014708807,-0.00459351460114543
-0.117424602918145,-0.0032611770722431,-0.00362334112779689,-0.00559206068744774,0.00609559509863425,-0.00354917069522653,-5.21515284023352e-05,-0.00480316515745704,-0.00520894372747817,-0.00316308869753926,-0.00121464262484847
-0.015685768541732,-0.00162674034096888,-0.00345859989073647,0.00418274394206768,-0.00287709320189191,0.00624653312713697,-0.00258714165694771,0.0137067389350762,0.00517842655004736,-0.000390025515464647,0.00774284422509244
-0.10331381601712,-0.000295788249143929,-0.00254700243204068,-0.00121910636006701,-0.00439393403486513,-0.000400975329866858,-0.0016121998707911,-0.00678043864342446,0.00252712024869598,-0.00227193815033258,-0.0053866636670911
-0.0486940047854179,0.000380263103915659,0.00208598974326164,0.000175457636093943,-0.00540453916617782,0.00762827357507585,0.00631792103808289,-0.000981075605391025,-0.00216939260957551,-0.00626195609822311,-0.0011103280906492
-0.108160819761788,-0.00325557362249061,-0.00246211764567002,0.000729800408349525,-0.00363630753526042,-0.00366690195977941,-0.00354959900290854,-0.00188817542972392,0.0100183364302824,-0.00105726396752887,-0.00485978511225217
-0.028571856199977,-0.000886890735024037,0.000250029032310461,0.00950237391977258,-0.000105683756019565,-0.000898354299330806,-0.00310204451435797,-0.00232796727948967,0.0275797335386809,-0.00396858747135632,0.00242324948286063
-0.0617732897572905,0.00692846372169561,0.0163344742233789,-0.000303835016004994,-0.001289297643241,-0.00207075387411841,-0.00514013369794184,-0.00350762429870424,0.00365862076496594,-0.00586046610827175,-0.0027993299499031
-0.0275761684807845,0.00569709128331379,0.00543179526304315,0.00396591813210062,0.00569978409710894,0.0127363783780653,0.00996324766860673,-0.00109016231448277,-7.53895517006695e-05,-0.00505235275716967,-0.00277658381033103
-0.0819261545358458,-0.000760893361862009,-0.00242410436175892,-0.00386518490101511,-0.0046617555980266,0.00717909185057995,-0.000566993456359809,-0.00227182719533168,-0.00279384788849402,0.0176311040403709,-0.00384319728468522
-0.11583371854365,0.000673633611018737,0.00199813657383514,-0.00238381822695886,0.00530899676187444,-0.00483996337835521,-0.0053626238675486,-0.00107151391631882,-0.00480280791753443,-0.00759726630075673,-0.00803233326988167
0.00577330926887731,-0.00426157391053269,-0.00410172861929154,0.0501089650871698,-0.00539890457734979,-0.000783580276096316,0.0191367098656506,-0.00396009877543141,-0.000784927213504531,-0.00419610767058322,-0.00161128280084963
-0.0647425209652048,-0.000315046629100628,-7.85151077610621e-05,0.00292622747247518,-0.00152561773132344,0.000570534547915086,-0.00172456308352239,0.0086626577367919,0.00132884246379652,-0.00301813340983915,0.00351995682649836
-0.0288160749410031,0.000332281624032,-0.00120520283845231,-0.00228240176187875,-0.00339305343947682,-0.00465467529668961,0.00358626882372335,0.00843508633261673,-0.00100984695337146,-0.00285553940040622,0.0298204348491071
-0.0562712529477363,0.00730957760565937,-0.00056434806042077,-0.00444513757530353,-0.00280710281486461,-0.0037722643261275,0.00937519485900424,-0.00638015443622634,0.00406354401839606,0.00429706686029381,-0.00226003060484291
-0.00681609101373337,0.0109487843368175,0.00902690440280294,0.0135290239372128,-0.00214287427726154,0.00357870490354036,-0.00201060023121177,-0.00203492519614752,-0.00256437334985585,0.000287988723109445,0.00498671813099421
-0.155088151092619,-0.00465764590814389,-0.00135577188449232,-0.00445834597207328,-0.00375402680306096,-0.0021785738164735,-0.00607833812614306,-0.00212449041139989,-0.0033002767102777,-0.010310903347673,-0.00235388106772839
-0.0760363390706618,-0.00243739426150512,-0.000218654673241889,-0.000842406722046149,0.0163759371543552,-0.00232750110722566,-0.00105687524198075,0.00369739887731449,0.00094277625495599,-0.00268603735276444,-0.000846759373451853
0.0228471072410463,0.00341411057009779,-0.00178271063238281,-0.00207285644947024,0.00415965921181207,0.00424010354802018,0.00957851159181306,0.0188350312954764,-0.00391511904897656,-0.00510760164266304,0.0148849968036878
0.0307785178314993,0.0105884221400815,0.0139719360813861,7.44932639138551e-07,0.00732745871449511,-0.00216738028225723,0.00119998405226871,0.00516995425601486,0.00675042424643101,-0.000795103685299013,0.0182181648778562
-0.103803087972876,-0.00234712604784896,-0.00253569511559923,-0.0031488117051407,-0.00191092355522644,-0.00405515905833748,-0.00176069564604724,-0.00280191815923916,0.00999526507391397,-0.00645548235640912,-0.000277925945435489
-0.12599075829438,-0.00169404473063279,0.00106154016645137,-0.00615160614081991,-0.00133667395297613,-0.00400937582729926,-0.0038958102335368,-0.00438871080699575,-0.00414559023925761,-0.00984778419115435,0.00263004167364061
-0.0660262613239462,-0.000329257944520736,-7.80356794849132e-05,0.00447132129106515,0.00218083537143141,-0.00348124055016714,-0.00233373168711961,0.0033764763393666,-0.000199895982485387,-0.000124367774147163,-0.001377747847236
0.00319469747012069,-0.000916516000594982,-0.000228490106047869,0.000394200060236477,-0.00325444614358007,0.000584143637725224,-0.000273272907847771,0.0198836608966683,-0.00468766565481422,0.000265678846359702,0.0515603184832634
-0.0510577487936232,0.0131865576717561,0.0039081301552878,-0.00115952229560434,-0.000833902756999172,0.00116689999765365,-0.00211418996610118,-0.00200354673477986,0.00677968449558521,-0.00325918442752019,-0.00167238487113939
-0.0796862257645272,0.000526781843875482,1.90283253116272e-05,-0.000779529364331126,-0.00540084379410298,0.00759259262234702,-0.00414152037983308,-0.0047837574653579,-0.00461434534032094,-0.00387400130669246,0.00632828374433013
-0.028647386032433,0.000800513236565391,0.00221396079737494,0.00190928899130262,0.0319238197893445,-0.00220778963058568,0.000997286069809017,0.00256959445198339,-0.00199684333299491,0.000562090627213261,-0.00194469843298136
-0.1017861525351,-0.00248222724658632,-0.00305745551222924,-0.00582756929540738,-0.00511516263579801,-0.0031685961470312,-1.52039344539464e-05,0.00519783615237295,0.000621250141856073,-0.00413781701399525,0.00221363336259223
-0.101451943026896,0.00243529109398486,-0.00214196155718103,-0.00119314153489857,-0.00220484218406978,-0.00014318679441967,-0.00346400425267667,-0.00259707688275692,-0.00264738463397894,-0.00266193209425467,-0.0031754119915683
-0.0644010154652666,-0.00184052202593622,-0.00304514012300072,-0.00218251527530888,-0.00403141161231336,-8.12819910126831e-05,0.00886533498293779,-0.00158531654270911,-0.00115180880600146,0.00190571032274447,0.00565843402116851
-0.0682425624355918,-0.000913594385719343,0.00537645918631071,0.000490288246497004,0.0108418994644849,-0.00255536981896022,0.000785643783266968,-0.00450120188673978,-0.00362062650560747,-0.00478887646115275,-0.00498385795219169
-0.0242459211432102,0.020025584904302,0.00199397212371988,0.00157473018189315,-0.00434457171869013,0.00107512297801,0.00296835814821532,-0.00140292244206628,-0.00201017561372073,0.00382856548713929,0.00629270062297093
-0.10516777591963,-0.00227893259650723,-0.00261038388879381,-0.00241394056410836,-0.00339390338544751,-0.00157915913888586,-0.00166139382117492,-0.00429480909798386,0.0010073425141173,0.00559695315782512,0.000754233236461994
-0.041270011363578,0.00841729790864754,-0.000136127269731863,-0.000780851723496552,-0.00359288723632789,-0.00390581653384849,0.00494254795632923,-0.00167112578673653,-0.00159623477543563,0.00883680107237602,-0.00546240433731262
-0.086824243553274,-0.00309316664869129,-0.00160485253491036,-0.00322837414649276,-0.0061690994231651,0.0141409576753634,-0.000603063025706796,-0.00148712096029398,-0.00197281016830838,0.000423667108993638,-0.000600191854964023
-0.0288307678518798,-0.000777879944636534,-0.00175802699864166,-0.00366535178247303,-0.0032535361912533,0.00837215402245371,0.000934362050643942,0.00203549267299862,-0.00141556870977155,-0.0085614597392498,0.0215352114889707
-0.0352156450549521,-0.000250269936237503,-0.000668207417254828,0.000876890423473859,-0.00302257039015383,0.0119013981807711,0.0149437567429937,0.00619970163111191,0.0039635715023709,0.000727813394932095,-0.00443486172168013
-0.130401286103797,-0.00421947385307323,-0.00361241413953111,-0.00331338979099263,0.000773562135079786,-0.000460560404774149,-0.0032657590890586,-0.00615148762573928,-0.00604620232378812,-0.00165944939438678,-0.00412899065639612
0.0433325478289479,0.00157048508962474,0.0019540515295869,0.00712612145775808,0.0022690153186523,0.00615609230351568,0.00795953546302877,0.000789215302283681,-0.00211369451957737,0.023069942659474,-0.000298860298175922
-0.0689423634957287,-0.000458628282712388,-0.000190286732053641,-0.000869213936925476,0.00171989058618948,-0.00470386982625969,-0.000570595420026789,0.00542523798373147,0.0140308106206178,0.00122422794446818,-0.00210202715119601
-0.0802041719557389,1.75518851604184e-06,-0.00265530220863267,0.000109361894422634,-0.00358314002032492,-0.00542692528154622,-0.00320532118141819,-0.00159322574216643,0.000616460581519954,0.00727985710748352,0.0103952282039006
-0.100429562926442,-0.00332115872541475,-0.0022474700593016,-0.000296647712789405,-0.00527750914763937,-0.00234072236848047,-0.000190041553670848,-0.00222627066450224,-0.0021681169879368,-0.00149334179885761,-0.000339836011287849
-0.0633531969315941,0.00475280887260275,0.00644505531923362,-0.00444348136435309,-0.00416412296208192,-1.18048988504366e-05,0.0037913903659936,-0.00154971997717619,0.00328551233675504,0.00182456683806102,-0.00782617072685028
-0.107601443421271,-0.00112545298782603,-0.00120707024394885,-0.000646714038424232,-0.00407354424719227,-0.00646636384618961,-0.00579613756230051,0.00590022905022396,-0.0025744642681508,0.000780856088852386,-0.00527703162725439
-0.0449945642525578,0.00130301083705061,-0.00133691086486592,-0.00143444208133581,0.00646842971254163,-0.00536443916572619,0.00773245572838659,0.00156861245995821,-0.000631945833564814,-0.0082920652944577,0.00155677635708602
-0.108819718708744,-0.00112103473285568,-0.0023583434937118,-0.00661530140234594,0.00380485616213967,-0.00338438358889725,-0.00252658323723194,-0.00232633228603713,0.000220651350208069,-0.00443928710551657,-0.00137191156971807
-0.0604565406442319,0.000865930544916712,-0.00251030211728614,0.000197659737813293,0.0015689110494012,0.00104504994368627,-0.00120464307405696,-0.00262304019480708,-0.00393882674898381,-0.00107354783551569,0.00540787133935525
-0.0323746080106815,-0.00041409170768419,-0.00130434628120753,-0.00199448895663631,-0.00261522416077554,0.002100341340098,-0.00237090365111992,0.0175451198356236,-0.00415625964583011,0.00562613392299579,-0.00038179852013408
-0.103956727416078,0.0010003983410993,0.000661869198812726,-0.00429653424705919,-0.00106770288329206,-0.00257214657521679,-0.00153446728496523,0.000658239012678794,3.65417493931919e-05,0.000628043632292535,-0.00845825419581707
-0.0592080756468882,0.00232948262651303,-0.000514738540090744,0.0259610968713663,0.00020239164348364,-0.00221137222887386,-0.00365575224314454,-0.00533403466446243,-0.00257614104597354,-0.000280998378190667,0.00191533077249016
-0.109491791317809,-0.00194252230597848,-0.00332619723957272,0.000256068887325658,-0.00172423021362243,-5.68408587281718e-05,-0.00478911267460111,-0.00513485829838951,-0.00377682730454897,0.00262440993007002,0.0025715719195455
-0.0488109616564745,-0.0032597102013501,-0.00167703584240963,-0.00235590251663596,0.00190186885800599,0.00248563160405622,0.0023768517545445,0.000462094523807289,0.00192467488193049,0.00668469694887324,0.00586729207173267
-0.0575516634195854,-0.00260782439284867,0.00477085438548182,-0.00700128540722921,0.00480361857035365,-0.00088882924808459,0.000448955880564033,-0.00299303942281022,0.000302235712392608,0.00308545560285792,-0.000972044595747158
-0.11772016211463,-0.00336792129501651,-0.00200534535862056,-0.000974369737788522,-0.00713925504003456,-0.00486777897862656,-0.00709850249570144,0.00942030329282629,-0.000825398738659699,-0.00448141942868995,-0.00411795972270565
-0.0464972719104715,-0.000988279383198265,-0.000925099229616009,0.00121098721813212,0.00521744261694787,-0.003283178790654,-0.00134094858427505,0.00384817337618151,-0.00063344149094881,0.00875240438856568,0.00217185763571808
-0.0329601204658749,0.00408776346406314,0.00134966414285974,0.0165212702777996,0.00681144977420598,-0.00117159760486963,0.00038810176923593,-0.00629633361025668,0.00194503148933611,-0.00320264974264817,-0.000806238337233617
-0.0478120683539094,0.000338554174567212,-0.00155509066665486,-0.00198201702092545,0.00683169123247151,0.0036857522103708,-0.00218850781719788,-0.00152777448455077,-0.000531253357592921,0.00817138598453043,0.000961290543491062
-0.146654328969667,-0.00216804942659191,-0.00547401208713549,-0.00842731824054281,-0.00492622844522971,-0.00143774165739452,-0.000583526767500508,-0.00432709876791136,-0.00764777874578179,-0.00655649668755697,-0.00316053997811759
-0.0580122190360461,0.0115283602234526,-0.00159157591730756,-0.000843382242725243,-0.000575098698058748,0.00127020381033272,-0.00105561580944514,-0.00188252617965142,0.000463476571623861,0.00768585362570484,-0.00126402419482252
-0.105733183340879,-0.00243871087699085,-0.00121059294280347,0.00332477898407448,0.000705790103291359,-0.00605869320369283,-0.00516011707557778,-0.00531689407820951,-0.00484049445899576,-0.00306633385267213,-0.00281438883689044
-0.104894541551904,-0.00510377648804146,-0.00307166008023115,-0.00540287570701544,-0.00631552382811974,0.00403737773143656,-0.00086104398447189,-0.00154501899292198,-0.00324916405497065,-0.00110154990169473,0.00231940720713945
-0.072600327087438,-0.00238119343974968,-0.00102676417180238,0.0119099082934584,0.00355128187318623,-0.00105819824779542,0.00328818898844602,-0.00150877433541511,-0.00359575437737086,-0.0050520201812625,-0.0032437205658842
-0.0936909595271669,-0.00266815206072539,-0.0015510290138267,0.00260684830784048,-0.00117671633902632,0.000958982400395775,-0.00448949456366981,-0.00355274973314705,-0.00432810278017759,-0.00315152086883608,-0.000830415270433664
-0.165352140673912,-0.00181435200711224,-0.00209061858412878,-0.00132268375807912,-0.00604515863186374,-0.0036893451743591,-0.0105929966358673,-0.00458095986855109,-0.00437380414412748,-0.00778282331650582,-0.00601910731292138
-0.0787403149057333,-0.00246778886056726,-0.00350686378612471,0.000485152589978236,0.00520492975668815,0.00796370094900745,0.00365184083190214,-0.00175840006783586,-0.00397788845826992,-0.00489295270426392,-0.0063465220279046
-0.123435492161215,-0.000840985009110876,-0.00305580450379638,-0.00304080062044598,0.000724302941687162,0.00140994748006588,-0.00419837396643817,-0.006758590684629,-0.00360150023305294,-0.00625342901566913,-0.00336637084749971
-0.0452850729121648,-0.00261545609057261,5.52917402564224e-06,-0.00315915314248049,0.0107211657960661,0.00026831789221275,-0.00215516391239013,0.0084845801247763,-0.00224757251366217,0.00408261004963734,0.000376489305755224
-0.117565228376552,-0.00143119692420803,1.59189356848838e-06,0.000157254825407783,-0.00326388381004191,-0.00080893372339816,0.000159662128629416,-0.00441034794696066,-0.00318774507811783,0.00833441385573479,-0.00378175178222313
-0.0911272108456143,-0.00209075382651664,-0.00253467405785543,-0.00370592506552444,-0.00461405610091544,-0.00302299191465603,0.000813172166093234,9.92139308143637e-05,0.00150871841517223,0.00712474719951654,-0.00408276613413305
-0.0837978905131338,0.00028670702238865,0.000427750288616481,-0.000385807738955339,-0.00934136830039366,-0.0027261776393078,-0.000723948063106711,0.00452630386275279,0.000226716875284049,0.00257411912768801,-0.000609490080896826
-0.113397390635811,-0.00250671326399216,-0.00122756800366631,-0.00379777790703931,0.000445794733259934,-0.000789093037933394,-0.00434242678126496,-0.000361923274400802,-0.00598182458200297,0.00488109527356361,-0.00889907144123978
-0.081836091340669,-0.00346914133498858,-0.00139495891321741,-0.00309799728295831,-0.000424867887488581,-0.00239856654367701,-0.00145492062799429,0.00890840206672146,0.00228756823539476,-0.00482416073674981,-0.00202415017847974
-0.174765017271244,-0.00442479470385972,-0.00293771154987921,-0.00350109160854345,-0.0049399624474933,-0.00408026859221275,-0.00380381969892902,-0.00983677947619749,-0.00847496239336462,-0.010546750000766,-0.00337809831580915
-0.05370788515957,0.002102472404042,0.00237186088557003,0.000334710101527882,0.003002611494469,-0.000766950507040558,-0.00363595747200354,0.000816485965927598,0.00111556890972337,0.000744760955642995,0.003642470521139
-0.0944619781322469,-0.00195296983646779,0.00215635292284017,-0.00250706646237372,0.00228381490765434,-0.00342552578899458,-0.00102703161830778,-0.00293654701822456,-0.000370246852708264,-0.00321969656807155,-0.00788665425024308
-0.0817329706310561,-0.00209301156893877,-0.00407669977987678,-0.00729303463980771,-0.00149907677091103,-0.00334553981130414,-0.00340293394079494,-0.00393120561839402,-0.00251537860032265,0.0065891710463215,0.00659149853857938
-0.10771359752278,0.00574448020007307,0.00051769870344497,-0.00188414733359024,-0.00265400849321019,-0.00150335760088593,0.00406174152884689,-0.000390836450005214,-0.00739820910042944,-0.00594048471107605,-0.00576830454510173
0.057652242605636,-0.000560667016771058,0.000836333893308412,0.015747530147144,0.0165575372168044,-0.00184622921118163,-0.0010832065158468,0.000431875211778598,0.0514181788782734,0.0352815700683299,-0.00146802977168038
-0.0333692085675388,-0.000671069112844163,-0.001504949850743,0.00317425372052746,-0.00299532024846136,0.00306549097983447,0.003169529108283,-0.000508719507523671,-0.00212278820118043,-0.00252522738455458,0.0211777353294132
-0.096569164820907,0.0009512673975069,-0.000983346846666543,-0.00662955147436841,-0.00397995200815966,-0.00235042337301254,-0.000975692554736939,-0.00287355597780564,0.00238004513802188,-0.00264175371900006,-0.00182414448116394
-0.0678568613064308,-0.00020171802341949,0.000930950378585,-0.00223642537666898,-0.00542349782810584,-0.00756525629602282,-0.00265542133630693,0.00142471281645131,0.0123037715233137,0.00136764788343304,0.0145046229176996
-0.0103926062072404,0.000311181782388946,-0.00186158485914191,-0.00148823064837376,-0.0036430513280727,-0.0017095957577353,-0.000710965792695516,0.00621422419720522,-0.00438508920353248,0.0444736900256048,0.00644640631881558
-0.0674117519047215,-0.002864041176782,-0.00223905977762651,0.00319019656360875,-0.00315856233468863,0.00615723708505595,0.00320273529355276,-0.00116758075367672,-0.0023040499909293,0.00505387581647122,-0.00572609149735487
-0.0682290873065423,-0.00173030847903692,-0.000293608079358566,0.00597429098153888,0.0171985785931509,0.00226122636042381,-0.00109965820471523,-0.003425566606413,-0.00101650398092698,-0.00127060768320612,-0.00290257859524061
-0.140184676208357,-0.00186218073458083,-0.00277667285197415,-0.0047349335041849,-0.00133394882358477,-0.00474366009406506,-0.00588351904015589,-0.00247004255958292,-0.00997937775983358,-0.00107607701531343,-0.00741134434386508
0.0426006194082736,-0.00161112968209221,0.00545313620564123,0.0161360269232822,0.0168298320228758,-0.00460162775549982,0.0165213611151885,0.00220990476930403,0.00176749952899107,0.000318857033403848,7.70373767953437e-05
-0.0789033042523744,-0.00480637436002269,-0.0028247224852809,-0.00313840035140985,-0.000100180077157178,0.00188203051226874,0.00365587340200616,0.00470411904260814,-0.00685142010876529,-0.00126061303801768,-0.00289696951294445
-0.111999198183921,-0.00179378597837273,-0.00489982596635517,-0.00228717330896962,0.00383513362975626,-0.00238165414252707,-0.00428350789747895,-0.00364203028343971,-0.00654324322681702,-0.00844285129697069,0.00310549965973868
-0.0854180930154842,-0.00118731029099318,-0.00202629176855244,-0.00383711562636458,0.00107407418572588,0.0030083197846808,-0.00263158915909593,0.000906191092576076,0.00906943241399976,0.00165243786770443,0.000813352255426868
-0.121628642338301,-0.00302985180683135,-0.00162427147318525,-0.00440200412283665,-0.00281868411506556,-0.00441173845205005,-0.00469019796040797,-0.00492404291325605,-0.00120406435069094,-0.00382610222629385,-0.00317531688271844
-0.0979977800714289,0.000154711908560741,-0.00153499177935584,-0.00365579819539483,-0.0012538613139164,-0.00292610563704419,-0.0031145777770694,8.33815961611488e-05,-0.0103550087965324,-0.00475347230937025,-0.00251334273192472
-0.0881453531965126,-0.0027529013398313,-0.00275896277566881,0.000544756249447581,0.00537552408467634,0.000899403753167597,-0.00100726584329027,-0.00419750298989072,-0.0049459919272806,-0.00212545540495885,0.000362490991581083
-0.0986686191396304,5.7446481108791e-05,-0.00442904264885135,-0.00525915644383257,-0.00507993312834281,0.00648207094051194,-0.000985534425987474,-0.00166208316688558,0.00130617271992394,-0.00580459148606854,-0.00279587463561754
-0.106033005297081,7.28095910413917e-05,-0.000554168893735799,-0.00627727505480905,-0.00395201998399051,-0.000314511412072866,-0.00148652483433391,0.00324246797149153,-0.00285123558509935,-0.00626906666596771,-0.000302772701455372
-0.108738704031869,-0.00326524808499562,-0.00322155941264835,0.00776035113594018,-0.0067990855762005,-0.00165235436603545,-0.00356621047131321,-0.00332559845747702,-0.00152553417338752,-0.00492509300192417,-0.00046987089395533
-0.0589532224768414,-0.000965864579242722,-0.000383383038005812,-0.000210379360585027,0.00515618498762178,0.00589774415643876,-0.00220072909538536,0.00505903150820416,-0.00163055628656906,-0.00108508143253302,-0.00262815964140179
-0.0556974547782469,-0.000581879220927938,-0.000719543939027654,-0.0031019554406207,-0.00149943129292498,-0.00147097986447738,0.0156865267613948,0.014351443223887,-0.00240741286497154,-0.0035787413815798,-0.00437258038992355
-0.0359939626848873,-0.000207384955165239,-0.000926325794287916,-0.00236087175719748,0.0123874364541424,0.00281016457063457,-0.00225929508513331,0.00518718202480377,-0.00149979198994417,0.00880491678988729,-0.00506375634622901
-0.0973394669360705,0.00203308485139005,5.43616953836922e-05,-0.00376103151560689,-0.00238032643962265,0.000898396546140137,-0.00103293458271646,-0.00441514575079046,-0.000436212940894675,-0.00306367986670003,-0.00296986223923024
-0.0804879428480683,-0.000599859680864753,-0.00148826465415816,0.00180852640298429,0.000630687801037042,0.00305591757450719,-0.00177071994944784,0.001583240350192,0.00809478857726287,-0.00507168092062745,-0.0035269975841764
-0.103568199950159,-0.00360989526917844,-0.00179110494850781,-0.00358286826137182,0.00164456892283898,-0.00199959670964956,-0.00302983400925646,0.00267311283343409,-0.00320283416671005,-0.00543293160735646,-0.00440071904223776
